@RELATION heartbeats
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {artifact__,Aunlabelledtest__,Bunlabelledtest__,extrahls__,extrastole__,murmur__,murmur_noisymurmur_,normal__,normal_noisynormal_}

@DATA
0.029781,0.004080,2.462724,0.094804,0.183234,0.061981,0.014980,0.026781,-29.830189,3.194011,-0.074359,0.880654,0.118741,0.113121,0.072362,0.068010,-0.032164,0.021222,-0.019875,0.019119,-0.061666,0.021579,0.002429,0.050318,0.011922,0.038311,0.009854,0.049516,0.001343,0.005222,0.029708,0.044128,0.003368,0.024392,0.000037,-0.000078,0.015779,-0.000215,-0.000125,-0.000241,0.000039,0.000153,-0.042911,0.002781,-0.006007,-0.000679,0.001499,-0.001707,-0.000749,0.001587,0.002943,-0.000899,-0.000847,0.001089,-0.000620,-0.000061,0.000042,0.000172,0.000025,0.000126,-0.000028,-0.000215,-0.000003,0.000039,-0.000140,-0.000172,0.000030,0.000008,0.013064,0.011387,0.526530,0.034204,0.041353,0.062723,0.016315,0.015294,2.105890,0.551864,0.564266,0.302121,0.299471,0.220782,0.213622,0.163396,0.187487,0.154963,0.144725,0.139292,0.126770,0.017108,0.002308,0.027134,0.010238,0.022191,0.009142,0.029460,0.001581,0.004617,0.020266,0.023424,0.003488,0.007545,0.017592,0.015575,0.658185,0.045749,0.055790,0.083607,0.018162,0.020307,2.234322,0.745265,0.752360,0.409388,0.393285,0.280582,0.285692,0.228994,0.248438,0.222002,0.207962,0.192199,0.180483,0.024123,0.003148,0.038312,0.014711,0.033331,0.012702,0.043316,0.002138,0.006151,0.027663,0.033146,0.004607,0.010461,normal__
0.062003,0.006477,2.687269,0.149994,0.236091,0.225014,0.011369,0.030898,-28.092321,2.697103,0.944703,0.664020,0.178133,0.210406,-0.024841,0.048424,-0.042323,-0.081336,-0.006414,-0.094294,-0.047564,0.029607,0.001205,0.054369,0.013334,0.031409,0.006694,0.062626,0.000479,0.003238,0.028078,0.051370,0.001590,0.029375,0.000345,-0.000579,-0.007390,0.000329,0.000434,0.000155,0.000092,-0.000015,-0.003774,-0.009605,-0.002969,0.001220,-0.000354,-0.000777,0.000786,0.001763,0.000958,-0.001131,0.001204,0.002606,0.000353,-0.000222,-0.000001,0.000500,0.000014,-0.000239,-0.000021,0.000354,0.000000,0.000000,0.000009,-0.000110,0.000003,0.000038,0.028092,0.013225,0.435326,0.041950,0.027307,0.201450,0.008500,0.029795,0.984070,0.646232,0.282712,0.230420,0.202546,0.182953,0.163100,0.149019,0.139036,0.147938,0.133142,0.134252,0.117359,0.025251,0.001265,0.030222,0.014327,0.021490,0.006309,0.035332,0.000471,0.003849,0.021884,0.031352,0.001770,0.007900,0.030505,0.016792,0.588429,0.047342,0.031621,0.237456,0.010751,0.037605,1.037236,0.685872,0.379794,0.300113,0.257649,0.242701,0.222884,0.208055,0.188618,0.210798,0.186173,0.194429,0.175245,0.033415,0.001794,0.041550,0.019886,0.030995,0.009256,0.050662,0.000631,0.005404,0.031360,0.041681,0.002420,0.010586,normal__
0.253324,0.003463,2.346167,0.264310,0.274259,1.185945,0.012659,0.328857,-36.226305,1.894367,0.777097,0.716796,0.383716,0.031207,0.160063,0.078110,-0.074366,0.000732,0.011011,-0.099291,-0.074090,0.017240,0.001679,0.034602,0.009153,0.030226,0.006042,0.035184,0.001289,0.003236,0.022788,0.030332,0.002735,0.015717,0.002079,-0.000393,0.011794,0.002341,0.001354,0.017417,0.000008,0.004923,-0.085011,-0.024115,-0.016139,0.000022,0.001371,0.000238,0.002419,0.000026,-0.000200,0.000454,0.002072,0.001074,0.000765,-0.000234,0.000022,-0.000158,-0.000136,-0.000203,-0.000037,-0.000215,0.000011,-0.000008,-0.000241,-0.000215,0.000009,-0.000091,0.080569,0.012793,0.900503,0.117352,0.062198,0.914889,0.014219,0.287172,3.290713,1.238934,0.856552,0.342878,0.210685,0.238612,0.245153,0.188709,0.183782,0.152291,0.152907,0.165407,0.157741,0.013263,0.001543,0.021461,0.007342,0.016778,0.004424,0.021882,0.001259,0.002438,0.015624,0.017580,0.002397,0.007676,0.101029,0.018100,1.073839,0.129307,0.079101,1.010618,0.017785,0.325155,4.012491,1.371671,1.064121,0.443308,0.316649,0.362074,0.351066,0.261822,0.267811,0.208468,0.213331,0.224360,0.233012,0.018575,0.002225,0.029656,0.010383,0.022898,0.006115,0.030541,0.001665,0.003572,0.020751,0.022303,0.003176,0.009962,normal__
0.228692,0.011800,2.648154,0.247309,0.294138,0.445406,0.007818,0.103849,-26.918074,2.002965,-0.189355,0.656471,0.178315,0.360419,0.056243,0.226161,0.146953,-0.131942,-0.188996,0.009429,-0.127642,0.017251,0.004134,0.033048,0.008845,0.026324,0.004582,0.037860,0.001452,0.003452,0.029806,0.035931,0.004553,0.017613,-0.006123,-0.000000,-0.005027,-0.005876,0.001775,-0.010862,-0.000089,-0.010698,0.187172,0.018071,-0.005803,-0.001382,-0.000537,0.006412,0.000838,0.002646,-0.002727,-0.009191,-0.005899,0.000274,0.004202,-0.000106,0.000073,-0.000076,0.000169,0.000063,0.000114,0.000528,-0.000003,0.000112,0.000721,0.000234,0.000052,0.000113,0.107825,0.024853,0.518471,0.101767,0.036567,0.359139,0.007774,0.120760,2.328075,0.738941,0.421064,0.317555,0.231983,0.185833,0.165918,0.132188,0.137614,0.147258,0.170308,0.129281,0.123823,0.013006,0.003504,0.023544,0.007151,0.017239,0.004435,0.025102,0.001291,0.003639,0.017489,0.020815,0.004393,0.008607,0.083634,0.032302,0.729870,0.085011,0.035579,0.366480,0.009844,0.088818,1.698144,0.792239,0.530810,0.391159,0.321674,0.244110,0.214775,0.187359,0.206650,0.207007,0.222947,0.192746,0.184570,0.017780,0.004997,0.033644,0.009832,0.025106,0.006536,0.036008,0.001646,0.005523,0.021740,0.027785,0.005976,0.010506,normal__
0.048147,0.000487,2.217004,0.100835,0.188502,0.091350,0.014240,0.029436,-31.823803,2.867511,0.063121,0.828853,0.184128,0.260972,-0.019737,0.117226,0.061433,-0.065052,-0.023637,-0.000757,-0.049408,0.019013,0.003011,0.059128,0.011093,0.036015,0.007133,0.053485,0.001462,0.004390,0.027806,0.040984,0.003242,0.024896,-0.000010,0.000002,0.000284,-0.000052,0.000049,-0.000086,0.000090,-0.000015,-0.007212,0.007484,0.002349,-0.004182,0.003885,0.000029,-0.001336,0.000765,-0.000014,-0.000334,-0.000668,0.000842,-0.000318,-0.000041,-0.000005,0.000478,-0.000028,-0.000397,-0.000014,0.000145,-0.000002,-0.000017,0.000040,0.000140,-0.000001,0.000069,0.027105,0.001295,0.526515,0.036025,0.038688,0.094522,0.011063,0.020137,1.780714,0.662192,0.642573,0.342710,0.330739,0.212856,0.199551,0.170238,0.156803,0.160091,0.112038,0.130735,0.119108,0.012859,0.003643,0.034637,0.008655,0.022193,0.006373,0.029522,0.001737,0.004163,0.019916,0.022946,0.003275,0.009983,0.034717,0.001886,0.744716,0.049362,0.054649,0.127506,0.013792,0.026620,2.412886,0.912547,0.880162,0.472912,0.449023,0.291898,0.297078,0.242358,0.237956,0.224032,0.158658,0.184780,0.170767,0.018789,0.004840,0.044673,0.012222,0.032757,0.009173,0.041403,0.002333,0.005926,0.027465,0.032532,0.004424,0.012659,normal__
0.238463,0.000749,2.403489,0.245200,0.288435,0.957270,0.012586,0.261335,-33.086691,1.967282,0.571517,0.533419,0.248541,0.200653,0.037017,-0.007006,-0.068643,-0.087083,-0.067100,-0.027320,-0.074529,0.019308,0.002420,0.035802,0.010861,0.031189,0.006942,0.037530,0.002077,0.003589,0.023491,0.030114,0.002457,0.017174,0.001723,-0.000027,0.014354,0.002143,0.000999,0.018284,-0.000000,0.008235,-0.033612,-0.025650,-0.007289,-0.004104,-0.004106,-0.004243,-0.002501,-0.001990,0.001163,0.003833,0.002418,0.002537,-0.000532,-0.000162,-0.000000,-0.000070,-0.000027,-0.000062,0.000036,-0.000461,-0.000026,0.000031,-0.000350,-0.000280,0.000018,-0.000147,0.081727,0.002123,0.785830,0.099519,0.052748,0.767722,0.014784,0.276010,2.155294,1.121865,0.478376,0.341522,0.221474,0.185278,0.196899,0.177682,0.161967,0.159694,0.134611,0.131905,0.127022,0.013892,0.002288,0.024652,0.009134,0.019606,0.005456,0.025257,0.002293,0.002815,0.016838,0.020841,0.002200,0.009405,0.105383,0.003061,1.060619,0.125178,0.070569,0.931424,0.019049,0.344411,2.691374,1.389255,0.590237,0.441232,0.310800,0.266324,0.281890,0.232203,0.216147,0.207638,0.187235,0.177557,0.176472,0.018710,0.003021,0.031665,0.013014,0.025294,0.008031,0.036092,0.002903,0.003952,0.022524,0.027011,0.002952,0.011372,normal__
0.030780,0.008127,2.628320,0.097768,0.188409,0.062126,0.016517,0.028242,-27.431315,3.114047,-0.175068,0.904501,0.119854,0.151751,0.342599,0.066723,-0.090996,0.114474,0.055494,-0.076069,-0.117999,0.018011,0.002739,0.056722,0.012715,0.041216,0.005950,0.041277,0.003306,0.005547,0.026039,0.036020,0.002236,0.024179,-0.000030,-0.000001,0.001700,0.000043,0.000032,0.000063,0.000030,0.000111,-0.001275,-0.001903,0.000537,0.002972,0.002065,-0.001354,-0.001102,-0.001918,-0.002981,-0.002730,-0.001288,-0.000389,0.000187,0.000160,-0.000085,0.000021,0.000102,-0.000382,0.000068,-0.000052,0.000005,-0.000016,0.000332,-0.000067,-0.000000,-0.000016,0.013250,0.013030,0.584969,0.028474,0.030028,0.047119,0.013259,0.017680,1.039969,0.564749,0.512890,0.290903,0.240584,0.218818,0.210727,0.179000,0.171905,0.158005,0.156481,0.150171,0.140628,0.013218,0.003271,0.034008,0.012580,0.029026,0.005471,0.023660,0.003849,0.006217,0.017988,0.022050,0.002574,0.008981,0.017162,0.019977,0.774227,0.037246,0.039834,0.059529,0.018750,0.021915,1.296592,0.764477,0.688277,0.391418,0.313794,0.289938,0.291976,0.236274,0.235961,0.222078,0.223885,0.211243,0.195227,0.019345,0.004249,0.045504,0.017121,0.040659,0.006958,0.033676,0.005190,0.008794,0.023938,0.030505,0.003332,0.011550,normal__
0.072438,0.006129,2.675724,0.189375,0.238453,0.373861,0.008243,0.034997,-28.292224,2.141740,0.747569,0.627901,0.413857,0.317937,0.156091,0.118865,0.097886,0.098858,0.060250,0.044388,0.015551,0.009357,0.000767,0.093665,0.003921,0.032945,0.003341,0.106691,0.000518,0.001771,0.014531,0.053472,0.001102,0.042183,-0.000196,0.000003,0.002139,-0.000097,-0.000008,-0.001475,0.000033,-0.000306,0.001109,0.002828,0.002777,0.003135,0.001742,-0.000873,-0.000825,-0.001395,-0.001678,-0.000952,-0.001410,-0.000630,-0.000360,-0.000021,-0.000008,-0.000207,0.000005,0.000049,0.000011,-0.000410,-0.000002,-0.000012,0.000256,0.000224,0.000003,-0.000038,0.027280,0.012892,0.495363,0.040377,0.016381,0.222086,0.007518,0.033907,0.980637,0.430360,0.219830,0.193547,0.166048,0.148414,0.131731,0.135405,0.144696,0.132776,0.129091,0.138503,0.140065,0.009438,0.000674,0.049873,0.003408,0.019379,0.003535,0.048978,0.000495,0.001727,0.013339,0.037139,0.000969,0.011709,0.032563,0.017210,0.644948,0.043085,0.019439,0.252758,0.007928,0.044921,1.055774,0.480038,0.282973,0.256785,0.222633,0.219507,0.198762,0.198538,0.209222,0.192480,0.194654,0.196778,0.200106,0.013551,0.000901,0.074087,0.005052,0.027936,0.004746,0.061045,0.000653,0.002439,0.019123,0.056311,0.001277,0.013920,normal__
0.030520,0.004228,2.835738,0.090796,0.177917,0.052351,0.012196,0.033565,-27.853907,3.075632,-0.624104,0.637983,0.183502,0.413875,0.125427,0.152720,-0.165394,-0.230811,0.010724,0.027584,0.146440,0.020742,0.003934,0.037977,0.012869,0.038501,0.010927,0.041181,0.002185,0.005586,0.025662,0.033235,0.002340,0.019865,0.000033,-0.000010,0.002315,0.000033,-0.000008,0.000117,0.000188,0.000151,-0.002825,-0.001225,-0.003487,-0.001394,-0.000570,0.000811,-0.001140,-0.000412,-0.000079,-0.001267,0.001368,0.000390,-0.000865,0.000025,0.000045,0.000063,-0.000008,-0.000543,0.000052,0.000418,0.000000,0.000016,-0.000075,-0.000188,0.000001,-0.000028,0.009130,0.009506,0.492412,0.021868,0.025070,0.027970,0.010796,0.013332,0.770668,0.545750,0.487805,0.276911,0.227096,0.179859,0.159758,0.134976,0.155406,0.155090,0.136679,0.151097,0.152813,0.015085,0.003252,0.019146,0.009248,0.020106,0.008731,0.020117,0.002570,0.004507,0.019225,0.022030,0.002197,0.006168,0.012276,0.013271,0.654125,0.029940,0.034430,0.037679,0.013333,0.018007,0.972926,0.750698,0.645497,0.366663,0.323149,0.263422,0.229593,0.185826,0.213899,0.208986,0.199955,0.219528,0.226051,0.022701,0.004727,0.025189,0.013148,0.028866,0.012927,0.027195,0.003786,0.006482,0.025966,0.032480,0.003302,0.008055,normal__
0.125635,0.003356,2.642646,0.212431,0.264240,0.589420,0.010323,0.103789,-28.926588,2.329321,0.573074,0.595754,0.209463,0.176762,-0.013094,0.019828,-0.055109,-0.051486,-0.065944,-0.033584,-0.081273,0.024810,0.002247,0.039827,0.013860,0.034067,0.008045,0.039015,0.001372,0.004982,0.028381,0.033930,0.002372,0.020598,-0.000700,-0.000027,0.007448,-0.000019,0.000636,-0.007846,0.000055,-0.001979,-0.016696,0.020668,0.006055,-0.003687,0.006820,0.005849,-0.001487,-0.000372,-0.002681,0.004510,-0.001695,0.004931,-0.001191,0.000010,-0.000021,0.000149,0.000515,0.000523,-0.000062,0.000057,-0.000027,-0.000059,0.000492,0.000137,-0.000033,0.000136,0.048459,0.006083,0.509548,0.063744,0.029989,0.444801,0.012788,0.090761,1.226845,0.704719,0.400621,0.308149,0.257996,0.216125,0.181938,0.167981,0.142026,0.156130,0.134814,0.119321,0.111504,0.019688,0.002243,0.024347,0.010494,0.026026,0.007933,0.021142,0.001305,0.004539,0.019034,0.020630,0.002172,0.007538,0.058263,0.008343,0.691059,0.074772,0.036259,0.494157,0.015308,0.099928,1.334560,0.815875,0.509000,0.408684,0.328691,0.266610,0.235115,0.227334,0.193636,0.204389,0.187846,0.173055,0.163477,0.027908,0.003142,0.034017,0.014346,0.035874,0.009961,0.029886,0.001652,0.006104,0.026786,0.030674,0.002914,0.009308,normal__
0.009615,0.011115,2.550293,0.074813,0.167008,0.020341,0.020935,0.007851,-29.500892,3.456716,0.713062,1.250342,0.233578,0.399537,0.207912,0.122615,0.132358,0.008614,0.123171,0.120657,-0.042218,0.006371,0.000199,0.093404,0.003187,0.035942,0.001941,0.126259,0.000092,0.000709,0.014850,0.067720,0.000301,0.047343,-0.000091,-0.000731,0.018319,-0.000347,-0.000267,-0.000371,0.000235,-0.000011,-0.054105,0.001395,0.000549,-0.000523,-0.003527,0.001890,0.002415,-0.000971,-0.000365,-0.001387,-0.000828,0.000006,-0.000045,-0.000056,-0.000002,-0.000675,-0.000009,-0.000444,-0.000009,0.001837,-0.000002,-0.000011,0.000010,0.000335,-0.000004,0.000373,0.004513,0.022554,0.422057,0.037795,0.044724,0.031396,0.009625,0.001872,1.522563,0.484993,0.313161,0.284469,0.224883,0.190058,0.178472,0.149531,0.129381,0.160439,0.133888,0.118539,0.123659,0.006892,0.000199,0.043550,0.003491,0.023261,0.002290,0.060147,0.000111,0.000840,0.014718,0.035719,0.000341,0.011085,0.006214,0.031552,0.538001,0.048684,0.058366,0.041846,0.012633,0.002602,1.894389,0.629310,0.425428,0.399791,0.308752,0.259245,0.253661,0.217805,0.182827,0.205599,0.190137,0.156536,0.174424,0.010035,0.000287,0.060727,0.005127,0.033429,0.003198,0.084410,0.000154,0.001187,0.020642,0.056285,0.000519,0.015436,normal__
0.063649,0.002702,2.477819,0.140353,0.225966,0.227279,0.012102,0.036007,-29.974261,2.645482,0.779734,0.908993,0.207657,0.268031,0.122765,0.050318,0.024522,0.020497,-0.022746,0.019015,-0.016367,0.018582,0.001284,0.065779,0.010048,0.041131,0.006078,0.053456,0.000723,0.003164,0.025295,0.048066,0.001357,0.028786,-0.000322,-0.000052,-0.000119,-0.000569,-0.000482,-0.001348,0.000097,-0.000324,-0.000319,0.006473,0.005715,0.005808,0.000342,-0.003284,-0.002551,-0.000467,-0.002552,0.000792,0.002316,0.002058,-0.000082,-0.000044,-0.000016,-0.000047,-0.000035,-0.000345,0.000004,0.000371,-0.000041,-0.000090,-0.000076,0.000481,-0.000023,0.000078,0.035054,0.004581,0.565109,0.050328,0.037704,0.242200,0.007905,0.038956,1.722974,0.782182,0.373917,0.317821,0.250127,0.208390,0.196411,0.201049,0.176943,0.157473,0.132600,0.128656,0.152724,0.013237,0.001406,0.038341,0.009559,0.026776,0.006431,0.030541,0.000902,0.003307,0.018122,0.027948,0.001430,0.008433,0.038893,0.006292,0.807196,0.058043,0.046868,0.243246,0.009839,0.039744,2.108430,0.955745,0.463001,0.405825,0.357538,0.300384,0.294436,0.313849,0.245591,0.223285,0.171819,0.170565,0.204493,0.018035,0.001766,0.051611,0.014605,0.037674,0.008992,0.045602,0.001135,0.004596,0.024899,0.040348,0.002029,0.010447,normal__
0.163186,0.003160,2.505398,0.251590,0.272066,0.954167,0.006003,0.184473,-34.588226,2.054940,0.614887,0.444437,0.167714,0.097903,-0.020275,-0.074812,-0.103441,-0.083288,-0.084398,-0.065038,-0.059269,0.022482,0.002180,0.035232,0.014992,0.029917,0.010503,0.033840,0.001654,0.005180,0.026323,0.029443,0.002804,0.016864,0.000002,-0.000106,0.015917,0.000633,0.000290,0.003264,0.000007,0.000448,-0.076724,-0.004798,0.002823,0.000916,0.002587,0.003100,0.002641,0.003119,0.001670,0.001467,-0.001576,-0.002400,-0.000658,-0.000084,-0.000006,0.000249,-0.000032,-0.000052,-0.000258,-0.000015,-0.000006,-0.000101,0.000065,0.000171,-0.000029,0.000048,0.056772,0.011189,0.793352,0.074862,0.035270,0.676650,0.007455,0.161812,3.667459,1.085344,0.499351,0.343776,0.218008,0.191604,0.201826,0.181309,0.166699,0.147611,0.157820,0.149859,0.133918,0.015943,0.001882,0.020700,0.010568,0.015193,0.009981,0.020531,0.001660,0.004533,0.017847,0.018860,0.002092,0.006964,0.062898,0.016112,0.867941,0.085520,0.046850,0.654938,0.007658,0.154662,4.481475,1.282268,0.555818,0.510173,0.320713,0.283420,0.297608,0.281155,0.259008,0.226271,0.223179,0.204600,0.187529,0.020079,0.002455,0.027199,0.014587,0.019922,0.013693,0.026352,0.002093,0.006268,0.023873,0.025311,0.002844,0.008089,normal__
0.038826,0.029428,2.557735,0.158624,0.228319,0.153412,0.016601,0.006566,-27.919028,2.057145,0.547521,0.489798,0.354149,0.298841,0.200643,0.198861,0.146347,0.145911,0.104135,0.097224,0.057173,0.001852,0.000355,0.138663,0.001334,0.022426,0.000803,0.215198,0.000242,0.000643,0.002774,0.031617,0.000422,0.073878,0.000163,-0.000093,-0.005421,0.000023,0.000035,-0.000025,0.000035,0.000000,-0.008527,-0.001442,-0.002671,0.002980,0.005136,-0.003628,-0.003699,-0.002018,0.000041,0.004157,0.000803,0.001876,-0.001202,-0.000021,-0.000003,-0.000966,-0.000005,-0.000074,0.000015,0.001393,0.000002,0.000013,0.000017,-0.000186,-0.000002,-0.000075,0.024169,0.055688,0.407079,0.041488,0.021980,0.111293,0.015200,0.004579,1.272928,0.399526,0.197141,0.155422,0.148571,0.130962,0.141152,0.132270,0.125522,0.127526,0.130887,0.131163,0.111181,0.002090,0.000364,0.080965,0.001337,0.016405,0.000718,0.090678,0.000265,0.000663,0.003534,0.030358,0.000443,0.017100,0.027519,0.071937,0.587058,0.046650,0.027273,0.121387,0.017778,0.005910,1.399063,0.481795,0.271823,0.236759,0.210259,0.173402,0.200091,0.176940,0.173502,0.171986,0.188674,0.182636,0.163577,0.002904,0.000519,0.118689,0.001829,0.023524,0.000997,0.131895,0.000362,0.000907,0.005063,0.042932,0.000637,0.023750,normal__
0.045051,0.014281,2.365338,0.126860,0.212284,0.119984,0.021174,0.015867,-29.119621,2.195064,0.277734,0.630756,0.506937,0.376131,0.105905,0.176170,0.153261,0.148096,0.051724,0.077043,0.074455,0.002645,0.000710,0.136073,0.001784,0.024159,0.001111,0.195606,0.000421,0.000779,0.004482,0.029674,0.000754,0.068218,0.000875,-0.000004,-0.004307,0.000696,0.000302,0.004615,0.000009,0.000635,-0.016817,-0.002777,0.001724,-0.002392,0.000313,0.000862,0.000063,0.002609,-0.000191,0.000311,-0.001967,0.000203,0.000456,0.000016,0.000017,-0.000076,0.000005,0.000083,-0.000012,-0.000795,0.000003,0.000024,0.000010,0.000091,0.000025,-0.000179,0.033214,0.028427,0.461826,0.041023,0.030915,0.139266,0.017080,0.021623,1.976220,0.571528,0.433061,0.263139,0.217359,0.171090,0.155081,0.155178,0.141250,0.141710,0.126576,0.134163,0.120364,0.003161,0.001340,0.081932,0.002115,0.016285,0.001280,0.083027,0.000770,0.001007,0.005345,0.021897,0.001068,0.019024,0.034972,0.035148,0.662072,0.043449,0.033835,0.161661,0.020043,0.025567,2.120727,0.672640,0.470098,0.345829,0.285236,0.237010,0.195442,0.208294,0.208133,0.192954,0.169432,0.177634,0.178552,0.004423,0.001825,0.114957,0.003061,0.022256,0.001672,0.116063,0.001068,0.001398,0.006931,0.033612,0.001446,0.025578,normal__
